field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
1202,750284.798,6297670.364,25.283,6,9,40.3333333333333,40,19.2238278070616,15,70,9,14735.7777777778,15055,1288.6891511901,12737,16183,9,7829,7762,326.437674840934,7387,8448,9,21009.5555555556,20432,3500.45841795078,15281,26364,9,19554.7777777778,19294,2695.78278789412,15717,23600
1203,750293.062,6297670.697,25.283,4,9,66.5555555555556,71,15.2906006793652,42,92,9,13492.4444444444,13271,1282.41015376093,11349,15290,9,9873.44444444445,9994,578.171468436121,8760,10708,9,16784.6666666667,16764,1682.08283585163,13152,19491,9,12720,12581,1050.0840178026,11440,14414
1204,750302.957,6297669.751,25.3,3,8,52.875,55,14.146002085395,29,79,8,12782.125,12011,1721.42139215678,11244,16803,8,8352.625,8313,392.005719824341,7848,9039,8,16817.875,15413.5,3380.46780924993,13625,23921,8,16094.125,15220.5,2180.5814842319,14044,20270
1205,750318.448,6297669.729,25.302,5,9,45.2222222222222,42,17.6306411163304,19,76,9,17308.5555555556,18418,1935.84934624521,14884,19959,9,8611.55555555555,8799,600.662432673038,7826,9518,9,29165.3333333333,28174,4133.07485750957,23429,35017,9,27129.4444444444,25340,3268.84825490267,22015,32064
1206,750327.775,6297668.265,25.311,3,9,65.4444444444444,68,32.1735264226528,23,123,9,13047.7777777778,12196,2163.7963951135,10618,16928,9,7765.11111111111,7525,818.082642449125,6607,9292,9,20131.1111111111,19636,3936.11400141037,15815,28292,9,17696.1111111111,16915,2481.80420234261,15139,22217
1207,750335.31,6297666.934,25.328,1,9,107,110,10.6458129484475,87,120,9,21632.8888888889,21189,4247.16086722634,15188,28910,9,11858.7777777778,12112,1400.47410843438,9804,14409,9,30314.8888888889,28123,7884.53157129613,18898,41175,9,26109.8888888889,26879,4702.89179227808,19210,33887
1208,750336.691,6297666.995,25.325,1,10,78.3,86,30.9904824099271,21,117,10,20326.8,20311.5,3896.16192681978,15349,26261,10,9345.5,8986.5,1404.0357723363,7222,11910,10,31551.7,31329.5,7342.03432367351,20252,42455,10,26734.3,26592,5085.94573407936,19221,34175
1209,750338.789,6297666.84,25.323,0,10,39.2,39.5,25.6351321432132,6,106,10,16264.7,15048.5,2461.3792901542,13769,21199,10,8867.4,8432,932.311235586057,7729,10632,10,25361.6,23356,4326.10550495477,19726,32887,10,23438.3,22700,2626.49252997224,20936,29554
1210,750339.931,6297666.31,25.317,1,9,79.1111111111111,81,24.6911790116968,45,115,9,18985.8888888889,18801,2715.83895138805,14395,23829,9,10902.8888888889,10836,708.320148025429,9731,11950,9,26472.5555555556,25761,4641.08148582038,19142,35111,9,22751.6666666667,22218,2405.21872417273,19177,27039
1211,750346.384,6297663.248,25.261,5,8,31.75,31,5.53962995154008,22,39,8,10106,9383,2318.86944436292,8226,15647,8,7345.875,7283,616.436825128902,6520,8448,8,12521.25,11883,2004.71218320736,10603,16979,8,12576.5,11994.5,1910.39073228489,10763,16774
1212,750356.044,6297664.767,25.248,7,9,61.5555555555556,65,29.1284935381573,14,99,9,16081.7777777778,16322,2580.54373158396,12252,19774,9,8291.55555555555,7821,1056.72209224891,6846,10030,9,22138.1111111111,20489,3759.53325839627,18683,30200,9,21931.3333333333,20952,3115.41161896074,19234,28371
1213,750371.365,6297666.204,25.207,12.5,12,41.0833333333333,39,25.9822321767951,7,87,12,13075.0833333333,13089.5,2201.4262974389,10153,17243,12,7740.33333333333,7640,1270.22664206913,6250,10577,12,18515.6666666667,18440,2427.69123288408,14083,22725,12,18627.8333333333,18972,1556.20365169715,16356,22018
1214,750373.868,6297662.26,25.185,11,10,67.8,62,26.8693133518518,35,117,10,13734.6,14097.5,2997.78248710609,9075,18729,10,10143.2,10629,1464.28738982483,7512,12630,10,16974.7,15791,4409.74443817326,10101,23065,10,13555,13440.5,2327.16140394258,10162,17553
1215,750380.551,6297656.874,25.145,10,9,46.5555555555556,51,21.30785515621,10,82,9,16126,16385,2022.38808233127,12388,19043,9,8443.88888888889,8341,633.307094973055,7420,9269,9,24247.6666666667,23736,2188.83271783539,19888,27806,9,23579.6666666667,23698,1949.97572634465,20113,26528
1216,750386.889,6297653.041,25.136,4,10,64.4,77,37.9794681374029,13,127,10,18076.3,17312.5,2271.49734976733,14675,21688,10,9471.8,9160,1214.9207216934,7888,11815,10,25981.4,26060,2077.86372026656,22940,30090,10,25638,25569,1159.29935737065,23997,27769
1217,750396.822,6297649.653,25.076,4,10,21.4,19.5,10.5280577506015,7,41,10,10963.8,10782,1918.40255421014,7873,14573,10,7505.3,7446,670.176402150956,6424,8526,10,14699.8,15135,2887.72955104871,10071,20274,10,15922.1,15926.5,2646.42379259256,11678,20812
1218,750404.049,6297646.88,24.979,7,9,54.2222222222222,30,37.9408246199197,16,117,9,12175.8888888889,13896,2725.36372473451,7555,15657,9,8341.22222222222,7751,1378.85723842268,6257,10133,9,13486.8888888889,14523,3281.78225442093,8136,18005,9,13045.1111111111,13302,1779.89521816716,9738,15063
1219,750419.683,6297644.779,25,5,9,58,51,27.2315176873335,20,101,9,12321,12957,1935.13622833697,9038,15338,9,8933.55555555555,8605,1140.35141865334,7245,10929,9,17802.6666666667,17479,3410.59242165737,12038,23213,9,14643.2222222222,14580,1925.4221919579,12061,18264
1220,750430.361,6297639.312,25.036,9,9,62.5555555555556,71,23.6507510386321,18,90,9,19492.2222222222,19683,1338.18714666753,16992,21710,9,11222,11242,805.402590840962,9905,12200,9,28417.4444444444,28697,1840.97257575754,26116,30822,9,22887.7777777778,23731,1892.35249111187,19826,24888
1221,750430.364,6297639.367,25.039,9,9,47.6666666666667,51,19.8662192343351,18,77,9,16249.2222222222,15516,1685.29831040731,14588,19832,9,9932.55555555555,9767,667.552596531391,9224,11242,9,24701.4444444444,24478,3842.24610557451,19282,30819,9,20897.4444444444,20626,2660.18755024324,17038,24888
1222,750444.836,6297637.444,25.039,9,12,31.5,28,18.6346451535842,9,64,12,15497.5,15184,2863.69451059292,10872,20332,12,10125.5,10105.5,1099.54797530622,8672,12117,12,19784.6666666667,20521.5,4056.17889425777,12793,25127,12,16597.4166666667,16417,2273.35726252069,13449,20291
1223,750448.778,6297634.403,25.006,0,10,67.8,69.5,26.3962118494302,20,98,10,16409.6,16143.5,5229.31948153868,9656,25158,10,12429.9,12788.5,2021.55081311354,9289,15431,10,19208.1,18252,6025.19082602369,11935,29702,10,18209.9,17641,4303.64486104511,12598,25480
1224,750449.014,6297633.441,25.073,0,9,32.3333333333333,26,16.2001371736305,8,64,9,15940.8888888889,15435,2427.55228548541,13340,22133,9,10467.7777777778,10694,1223.14465191414,8413,12916,9,22023.1111111111,21513,3846.20613778318,17649,30718,9,19332.3333333333,19018,2369.05832206245,16316,23188
1225,750447.336,6297633.195,25.087,0,9,56.8888888888889,64,28.3527166812966,8,96,9,18804.1111111111,18964,3016.27535010554,12939,23558,9,11951.3333333333,11759,1412.47835774964,9793,13975,9,28122.8888888889,27918,3787.3514769396,21591,32925,9,22011.7777777778,21572,3184.67039207715,16404,25721
1226,750445.84,6297632.43,25.059,0,9,65.6666666666667,66,24.4267612807483,20,106,9,14593.5555555556,15474,1970.93114548604,9867,16742,9,10540,10766,797.245396488573,8706,11583,9,17493.6666666667,18253,1997.25033205377,12399,19371,9,15330.8888888889,15789,1255.69409265194,12363,17008
1227,750444.574,6297631.569,25.009,0,12,49,42.5,23.0072452356499,22,88,12,11988.6666666667,11568,1809.20025302772,9546,15300,12,8907.66666666667,9235,725.086125152653,7450,9859,12,14735.4166666667,13946,2450.97169364633,11346,19150,12,14285.5,14029,1620.42615279644,12036,17057
1228,750442.911,6297630.508,25.026,0,9,73.4444444444444,74,26.5836671289853,39,118,9,17713.7777777778,17292,1833.71964280123,14718,21092,9,10829.1111111111,10812,1091.78716326789,8883,12710,9,25115.6666666667,24955,2434.52715007339,21656,29087,9,21263.1111111111,21829,1835.39619970091,18231,23882
1229,750443.316,6297629.146,25.028,0,9,72.6666666666667,81,18.0308377817314,42,103,9,20225.2222222222,20715,1754.51524028578,17312,23227,9,12073.1111111111,11784,1235.12621437329,10526,14489,9,29320,30132,2722.81100662124,25719,35080,9,25100.7777777778,25552,1968.49868217594,20817,27562
1230,750441.932,6297628.094,25.019,0,9,35.6666666666667,32,14.9220195237329,16,68,9,11184.3333333333,10380,2022.25418778155,9327,15255,9,8179.33333333333,7966,723.528545086893,7387,9525,9,14044.7777777778,13137,2487.33716509031,11692,18631,9,13029,12356,1818.56879013263,11320,16927
1231,750444.694,6297628.982,24.994,0,9,50.6666666666667,50,27.2845092395748,22,97,9,16186.4444444444,16340,1689.04990460522,14004,19691,9,9514.77777777778,9155,1254.53947086196,8178,12323,9,23550.1111111111,23174,2949.05975390441,18999,28138,9,20676.5555555556,20589,1530.28487624662,18518,22534
1232,750445.742,6297628.924,25.017,1,9,58.4444444444444,57,28.2689901211404,18,102,9,16464.7777777778,17035,2089.2051001798,13574,20581,9,10339.5555555556,9857,1471.22164740819,8716,13654,9,23707.2222222222,23742,2877.28636730969,19676,27380,9,22492.7777777778,21828,1442.07703429446,20233,24935
1233,750446.757,6297628.726,25.006,1,9,38.3333333333333,43,20.6988995950134,8,67,9,12575.8888888889,12609,2064.38790737079,9272,15758,9,8231,8200,1225.41485038968,6575,10550,9,17705.1111111111,18007,2689.95697794777,13415,21855,9,16253.7777777778,16318,1950.85267840488,13140,18777
1234,750447.976,6297629.025,24.991,1,9,45.7777777777778,42,24.965655421344,8,92,9,14001.5555555556,14104,1688.46860998764,11934,17546,9,8944,8863,1006.43363748767,7874,10699,9,20295.6666666667,20862,1936.89860917453,17153,23087,9,18392.7777777778,18731,1625.22489232022,15676,21269
1235,750449.207,6297630.681,25.039,0,8,56.75,52.5,34.9204453007117,19,105,8,18268.375,17813,1457.5816390086,16492,21052,8,11582.625,11627.5,791.475352980116,10221,13030,8,25825.875,26195,1264.79508592301,23799,27446,8,21657,22216.5,1592.90748318915,17696,22924
1236,750451.976,6297631.253,25.016,0,9,24.3333333333333,26,7.02376916856849,13,33,9,7148.22222222222,7070,316.807609959728,6655,7712,9,6175.22222222222,6203,243.298982862092,5894,6562,9,9240.33333333333,9242,353.413512915269,8594,9843,9,10797.8888888889,10779,431.872780764697,10117,11541
1237,750453.406,6297631.671,25.003,1,8,46.375,46.5,16.6278193098193,19,72,8,13051.25,12693.5,1971.19556044041,10009,16322,8,9548.875,9413,805.182345419347,8319,11063,8,16440.625,16630.5,2208.92122638518,13246,20169,8,14502.75,14277.5,1447.94282949984,12429,16506
1238,750454.958,6297631.62,24.997,0,9,45.8888888888889,45,18.7049871213502,13,70,9,15036.5555555556,14426,1857.21434837298,11696,17970,9,10006,9807,951.498467331048,8535,11576,9,20562.8888888889,19648,2070.82224380368,17700,24273,9,18116.8888888889,18101,1039.30098778452,16318,19749
1239,750458.752,6297633.112,24.969,7,9,72,77,21.7715410570772,40,112,9,19560.1111111111,19724,1489.96259792314,17631,22580,9,12551.8888888889,12485,904.626189765627,10910,13847,9,24800.5555555556,26026,2181.21679146251,21708,27336,9,19859.6666666667,19819,1059.61544387051,18407,21895
1240,750466.559,6297628.706,24.943,7,9,68.6666666666667,67,26.2551582233536,14,105,9,19368.5555555556,18223,2548.91981963215,16423,24262,9,12305.6666666667,11957,983.091495685365,10821,14095,9,26889.8888888889,26579,2514.01721219443,23789,31538,9,21081.8888888889,20742,1959.85937389194,17892,23664
1241,750476.991,6297626.414,24.966,5,9,51.7777777777778,48,21.3477960235179,29,89,9,15311.1111111111,15074,889.274666286387,14263,16993,9,10428.7777777778,10380,785.969857745162,9543,12246,9,21973.7777777778,22405,1320.6957575273,19238,23757,9,19084.7777777778,18868,980.221038312593,17747,20979
1242,750488.644,6297625.446,24.975,7,9,45.3333333333333,48,28.3940525853958,5,84,9,17494,16074,2957.58955908355,14730,23747,9,10996.1111111111,11103,1038.31909508102,9422,12637,9,21492.5555555556,20715,1527.23279976936,19947,24325,9,20117.4444444444,19434,1712.7647637088,18507,23158
1243,750505.815,6297622.798,24.957,4,8,39.875,36.5,25.7217685045177,6,84,8,14685.875,13998.5,2707.64193706904,11560,18657,8,9399.875,9089.5,1476.00892930056,7388,11511,8,23710.25,23033,3984.52050910771,18611,29479,8,21513,20989,2219.93873789346,18591,24895
1244,750518.375,6297630.147,24.942,5,8,99.375,91.5,27.6221718009283,64,144,8,24062.625,24128.5,5182.05801148299,15955,33213,8,17614.875,17226.5,2450.2593963446,14135,21151,8,23037.375,21325.5,5801.6242970719,17124,33446,8,19127.5,18333.5,3851.38991144755,14442,26348
1245,750519.288,6297632.727,24.955,5,12,53.8333333333333,53.5,1.21335164821342,52,56,12,8268.25,8284.5,147.112272884805,8048,8488,12,8551.08333333333,8567,146.255745376226,8236,8748,12,8157.83333333333,8146.5,217.923470257081,7699,8572,12,7138.58333333333,7157,115.468941230484,6923,7308
1246,750521.836,6297634.786,24.952,4.5,10,52.2,52.5,4.46766158073774,46,60,10,8841.4,8574.5,633.662560042804,8347,10092,10,8003.9,8027,239.18379961862,7564,8274,10,9289.1,9132.5,427.517824189823,8846,10112,10,9430.5,9348,667.205103397748,8660,10829
1247,750523.354,6297637.334,24.949,5,9,81.2222222222222,79,17.5295165540092,63,114,9,21900.5555555556,22107,1957.63417937236,18010,24546,9,10317.7777777778,10281,687.052121228041,9282,11316,9,30568.2222222222,31779,4894.50900449286,20939,35841,9,29103.2222222222,29766,2641.90174675482,23236,32039
1248,750527.086,6297640.928,24.916,8,8,33.125,33,5.01092556320686,26,43,8,7310.125,7050,909.204932550962,6454,8972,8,5836.25,5714.5,401.821400002538,5424,6546,8,8884.5,8316.5,1579.34725440607,7089,11212,8,8634.5,8551.5,784.09103425559,7583,9884
1249,750529.891,6297640.836,24.972,4,12,51.3333333333333,52,2.52762514801718,47,55,12,8079.25,8032,121.164574718301,7928,8307,12,7787.75,7795,150.081158599828,7529,7966,12,8814.33333333333,8828,182.456082995942,8510,9119,12,7540.08333333333,7496,128.656168613177,7332,7736
1250,750532.489,6297639.368,24.939,7,10,48.8,49,1.32664991614216,46,50,10,8274.2,8286.5,196.15442895841,7982,8612,10,8118.6,8055,185.532854233421,7888,8528,10,8800.2,8783,127.286919987876,8638,9091,10,7463.3,7422,198.759679009602,7191,7743
1251,750534.252,6297633.609,24.907,7,9,45.3333333333333,47,15.8043594548396,20,65,9,11855.4444444444,11666,1377.48451179928,10179,15103,9,7507.22222222222,7429,601.827915193515,6695,8833,9,14776.4444444444,14447,2086.26109536287,11294,17829,9,13267.2222222222,13218,1365.06164108095,10840,15404
1252,750532.542,6297628.454,24.937,7,9,56.7777777777778,53,19.8929232407338,21,96,9,14432.5555555556,14581,1829.76562622473,12095,17698,9,7537.44444444444,7557,508.185248618631,6630,8162,9,21002.6666666667,22457,2872.19219412629,15709,24294,9,18920,19826,1808.57175079613,15132,20848
1253,750529.473,6297620.997,24.93,7,9,65.8888888888889,67,15.2420795055767,35,86,9,16232.6666666667,15524,1423.41904503831,14142,18765,9,8257.77777777778,7957,760.969086505677,7255,9462,9,23490.7777777778,23306,2340.67671970583,19102,26567,9,22201.7777777778,22464,1416.82467964089,19512,24057
1254,750527.089,6297615.72,24.972,4,9,64.2222222222222,63,19.2283227313702,31,98,9,14290.7777777778,13333,1949.035475293,12450,18341,9,7815.88888888889,7678,595.221050337967,6981,8782,9,19508.1111111111,19627,2154.03159186801,16147,22554,9,17403.8888888889,17034,1354.55802094217,15486,19656
1255,750526.345,6297608.193,24.966,6,9,66.5555555555556,81,27.2401301641168,16,94,9,19663.6666666667,19863,1748.71819723286,16499,22340,9,9190.66666666667,9307,739.816193388601,7917,10261,9,30791.1111111111,31216,2085.06239951627,27588,33392,9,29170.8888888889,29344,1327.98062606722,27193,30985
1256,750522.635,6297601.477,24.903,7,8,50.625,57,20.7300355764287,12,75,8,15524.25,15514.5,1170.80845465857,13601,17635,8,7904.75,7873.5,443.297233805942,7168,8714,8,20920.5,21315.5,1796.5950434085,18509,23300,8,19993,19874,1508.0802365922,17928,22702
1257,750516.47,6297596.818,24.904,7,9,53.8888888888889,58,25.4403198986021,11,95,9,17874.1111111111,17563,2135.16892094927,15396,22505,9,9112.33333333333,8891,775.268555620137,8132,10625,9,29064.2222222222,28777,2764.85719051647,24833,32983,9,27258.2222222222,26821,1830.02105499592,24269,30342
1258,750512.904,6297593.45,24.933,7.5,10,67.1,65.5,12.0453310456791,48,83,10,16363.6,15753,1990.63232165059,14035,20953,10,8932.7,8597.5,803.687134399948,7833,10197,10,23933.8,24133.5,2022.08485479715,21394,28068,10,21825,21918.5,1388.385681286,19805,23843
1259,750505.445,6297583.666,24.956,6,12,55.5,58,16.1064169406689,31,86,12,16850.0833333333,16923.5,957.508090334257,14630,18158,12,9851.91666666667,9823.5,382.843627419284,9283,10742,12,22429.25,23004,1875.11817960895,19037,25835,12,19760.3333333333,20046,1389.86644042592,17323,21494
1260,750503.479,6297580.342,24.902,7,10,71.6,68,31.9411959700948,21,112,10,19902.8,19336,2219.23202031694,16739,24280,10,10371.5,10319.5,739.374904902783,9436,11913,10,29674.7,28939,2948.81488228746,24583,33567,10,25176.6,25090.5,1945.21033310025,21730,27878
1261,750501.233,6297572.21,24.919,8,9,61.6666666666667,60,28.3666470818577,10,102,9,18870.4444444444,18441,1638.33500244819,15797,21227,9,10218.5555555556,10111,481.29619226767,9333,11077,9,27880.7777777778,28221,1277.18516692658,25877,29816,9,24996.5555555556,25004,1634.63343570839,21626,27745
