field_1,field_2,field_3,field_4,field_5,NIR_count,NIR_mean,NIR_median,R_count,R_mean,R_median,RE_count,RE_mean,RE_median,B_count,B_mean,B_median,G_count,G_mean,G_median
720,765373.128999999840744,6308529.656000000424683,20.370999999999999,14.000000000000000,242.000000000000000,10318.735537190083051,9521.500000000000000,242.000000000000000,8294.822314049586566,8008.000000000000000,242.000000000000000,12478.347107438015883,11125.500000000000000,242.000000000000000,51.421487603305785,43.500000000000000,242.000000000000000,10787.413223140498303,9968.500000000000000
721,765372.280999999959022,6308530.894999999552965,20.402000000000001,13.000000000000000,250.000000000000000,17326.151999999998225,17141.000000000000000,250.000000000000000,10179.799999999999272,9903.500000000000000,250.000000000000000,20824.056000000000495,20413.000000000000000,250.000000000000000,57.116000000000000,54.000000000000000,250.000000000000000,15573.579999999999927,15447.500000000000000
722,765369.640000000013970,6308529.088999999687076,20.437999999999999,9.000000000000000,242.000000000000000,20441.917355371901067,20019.000000000000000,242.000000000000000,10050.780991735537100,9911.500000000000000,242.000000000000000,22692.289256198346266,22336.000000000000000,242.000000000000000,59.090909090909093,52.000000000000000,242.000000000000000,15915.553719008265034,15610.500000000000000
723,765366.984000000054948,6308527.957000000402331,20.344999999999999,14.000000000000000,241.000000000000000,12795.900414937759706,12368.000000000000000,241.000000000000000,9206.788381742739148,8966.000000000000000,241.000000000000000,15653.199170124480588,15280.000000000000000,241.000000000000000,63.522821576763477,59.000000000000000,241.000000000000000,12964.390041493776152,12537.000000000000000
724,765364.606000000028871,6308526.702999999746680,20.303000000000001,15.000000000000000,244.000000000000000,12712.877049180327958,11701.000000000000000,244.000000000000000,9313.405737704917556,8965.000000000000000,244.000000000000000,15541.254098360655917,13780.500000000000000,244.000000000000000,60.758196721311478,47.000000000000000,244.000000000000000,12649.495901639344083,11369.500000000000000
725,765362.006999999983236,6308521.841000000014901,20.472000000000001,0.000000000000000,245.000000000000000,21807.722448979591718,21566.000000000000000,245.000000000000000,10451.628571428571377,10140.000000000000000,245.000000000000000,23085.828571428570285,22445.000000000000000,245.000000000000000,56.983673469387753,55.000000000000000,245.000000000000000,16388.183673469386122,15793.000000000000000
726,765358.202000000048429,6308515.855000000447035,20.291000000000000,13.500000000000000,242.000000000000000,9980.661157024793283,9572.000000000000000,242.000000000000000,9999.917355371901067,9837.500000000000000,242.000000000000000,12863.450413223141368,12217.000000000000000,242.000000000000000,61.578512396694215,59.000000000000000,242.000000000000000,11447.900826446280917,10826.000000000000000
727,765356.152000000001863,6308515.461000000126660,20.312000000000001,13.000000000000000,242.000000000000000,11487.297520661157250,10955.000000000000000,242.000000000000000,11074.380165289256183,10967.000000000000000,242.000000000000000,15671.326446280991149,14581.000000000000000,242.000000000000000,62.004132231404959,60.500000000000000,242.000000000000000,13449.938016528927619,12641.000000000000000
728,765349.057999999960884,6308514.798999999649823,20.274000000000001,15.000000000000000,249.000000000000000,12680.273092369478036,11088.000000000000000,249.000000000000000,11695.108433734940263,10828.000000000000000,249.000000000000000,16360.831325301205652,14271.000000000000000,249.000000000000000,61.012048192771083,52.000000000000000,249.000000000000000,13222.469879518072048,11874.000000000000000
729,765342.996999999973923,6308514.587000000290573,20.427000000000000,0.000000000000000,241.000000000000000,17967.497925311203289,17613.000000000000000,241.000000000000000,11346.941908713690282,10862.000000000000000,241.000000000000000,21905.767634854772041,21074.000000000000000,241.000000000000000,57.070539419087147,51.000000000000000,241.000000000000000,16140.435684647303788,15122.000000000000000
730,765333.486999999964610,6308514.074000000022352,20.260999999999999,10.000000000000000,243.000000000000000,7671.061728395061436,7150.000000000000000,243.000000000000000,10623.267489711934104,10795.000000000000000,243.000000000000000,9924.629629629629562,9303.000000000000000,243.000000000000000,54.600823045267489,52.000000000000000,243.000000000000000,9216.518518518518249,8874.000000000000000
731,765329.601000000024214,6308508.207999999634922,20.318000000000001,0.000000000000000,245.000000000000000,12659.379591836734107,11913.000000000000000,245.000000000000000,14412.987755102039955,14150.000000000000000,245.000000000000000,15439.820408163264801,14051.000000000000000,245.000000000000000,91.746938775510202,91.000000000000000,245.000000000000000,13994.583673469387577,13241.000000000000000
732,765328.478000000002794,6308506.961000000126660,20.323000000000000,0.000000000000000,245.000000000000000,15843.693877551020705,15268.000000000000000,245.000000000000000,14449.714285714286234,14454.000000000000000,245.000000000000000,19157.457142857143481,18173.000000000000000,245.000000000000000,91.661224489795913,87.000000000000000,245.000000000000000,15894.653061224489647,15373.000000000000000
733,765329.207999999984168,6308504.197999999858439,20.259000000000000,0.000000000000000,245.000000000000000,14047.971428571428987,13208.000000000000000,245.000000000000000,14281.571428571429351,14016.000000000000000,245.000000000000000,17314.583673469387577,15719.000000000000000,245.000000000000000,93.869387755102025,88.000000000000000,245.000000000000000,15141.273469387755540,14188.000000000000000
734,765330.863000000012107,6308502.308000000193715,20.292000000000002,0.000000000000000,246.000000000000000,13078.719512195122661,12574.500000000000000,246.000000000000000,11856.373983739837058,11540.500000000000000,246.000000000000000,15183.853658536585499,14072.500000000000000,246.000000000000000,77.016260162601625,72.000000000000000,246.000000000000000,12882.642276422764553,12221.500000000000000
