field_1,field_2,field_3,field_4,field_5,G_count,G_mean,G_median,G_stdev,G_min,G_max,B_count,B_mean,B_median,B_stdev,B_min,B_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
1337,771987.559,6306679.199,21.404,"3",10,0.00226556975394487,0.00225610844790936,0.000161876150007364,0.00203654263168573,0.00257180933840573,10,70.5805248260498,69.8959541320801,6.75220480576082,59.9951515197754,80.4593276977539,10,0.00208682655356824,0.00210359448101372,7.73929145183352e-05,0.00195792783051729,0.00219540251418948,10,0.00482118828222156,0.00463143293745816,0.000453229156330995,0.00442939763888717,0.0059590213932097,10,0.00757893491536379,0.00739986798726022,0.000655363846799983,0.00699571799486876,0.00923963915556669
1338,771988.585,6306678.866,21.399,"3",10,0.00294665773399174,0.00299499463289976,0.000340181930552763,0.0023209557402879,0.00342810642905533,10,75.6340682983398,78.1243934631348,12.2733802530465,47.8575210571289,91.9005813598633,10,0.00202390410704538,0.00204409495927393,9.60671306874881e-05,0.00179857865441591,0.00215342896990478,10,0.00627714386209846,0.00636848341673613,0.00102398669124533,0.0045897550880909,0.00752686895430088,10,0.00948956836946309,0.00984338019043207,0.00129403726495797,0.00693112751469016,0.0112079000100493
1339,771989.658,6306678.39,21.396,"3",9,0.00232772166944212,0.00225434033200145,0.000287407878950381,0.00196984061039984,0.00287974695675075,9,82.2597563001845,78.4236373901367,9.35120758893666,72.9651107788086,103.334938049316,9,0.0022192503998263,0.00215939991176128,0.000105134161106214,0.00211143121123314,0.00237479992210865,9,0.00470231240615249,0.00445598596706986,0.000590537870492129,0.00407115183770657,0.00597254512831569,9,0.00711873453110456,0.00715902494266629,0.000743174221533149,0.00610209815204144,0.00872272904962301
1340,771989.526,6306681.131,21.4,"0",9,0.00225722212861809,0.00209474680013955,0.000247122341362113,0.00202940590679646,0.00274535245262086,9,60.2910914950901,58.5371742248535,4.47790300950772,53.5622291564941,67.4212951660156,9,0.00211951356484658,0.00211485871113837,7.09152467412155e-05,0.00199999590404332,0.00225464347749949,9,0.00456904480233788,0.0045281732454896,0.000370769731236894,0.00413085240870714,0.00530000729486346,9,0.00711505534127355,0.0068837134167552,0.000460369217089159,0.00663986196741462,0.00799649860709906
1341,771994.774,6306680.422,21.397,"0",9,0.00321474542013473,0.00322660966776311,0.000161550854769115,0.00291765108704567,0.00346917938441038,9,105.645602756076,106.220184326172,5.87251362691942,93.9677276611328,113.217025756836,9,0.00315821840841737,0.00320912012830377,0.000117621158041671,0.00292721367441118,0.0033045276068151,9,0.00601257947790954,0.0059938682243228,0.000331776627227658,0.00540307117626071,0.0065001449547708,9,0.00810622475627396,0.00809442438185215,0.000292020686409827,0.00768825365230441,0.00863927230238914
1342,771996.799,6306680.017,21.412,"1",9,0.00302479607570502,0.00307590933516622,0.000203939143050787,0.00260411249473691,0.00325698056258261,9,108.003660413954,107.79150390625,5.66561430381217,94.9920196533203,115.031921386719,9,0.0034954892212732,0.00351182115264237,0.000217270052483119,0.00306029454804957,0.00383610022254288,9,0.00533026668967472,0.0053537511266768,0.000189719215794033,0.00507258577272296,0.00561346160247922,9,0.00748596340417862,0.00743971019983292,0.000238227709092221,0.0071159265935421,0.00784310046583414
1343,771996.771,6306680.003,21.402,"1",9,0.00277254976228707,0.00275782542303205,0.000176894739218147,0.00251937587745488,0.00307590933516622,9,97.9236289130317,96.7585830688477,10.9036891899079,83.1222991943359,115.031921386719,9,0.00319453553917507,0.00313740037381649,0.00022984635056689,0.00291228946298361,0.00355482799932361,9,0.00519755027360386,0.00516599463298917,0.000172357866168379,0.0048592989332974,0.00541161559522152,9,0.0072589805867109,0.00725443428382277,0.000223197413629635,0.00683629093691707,0.00769578060135245
1344,771997.931,6306679.95,21.404,"0",10,0.00310451497789472,0.00312003574799746,0.000176977862345053,0.00269555603154004,0.00334254512563348,10,102.140992736816,105.725776672363,10.2713849618194,75.2944259643555,113.228294372559,10,0.00310120799113065,0.00315364031121135,0.000153480648675391,0.00278490036725998,0.00326894712634385,10,0.00597186759114265,0.00595078687183559,0.000185839025592061,0.00559079833328724,0.00623178528621793,10,0.00807295036502182,0.00806083297356963,0.000336802326718139,0.00752511387690902,0.00864626001566648
1345,771999.924,6306679.796,21.399,"2",10,0.00291867617052048,0.00289706012699753,0.000426531799771616,0.00230558565817773,0.00360162812285125,10,93.9231132507324,92.7287368774414,9.56507416135044,79.8911209106445,108.931915283203,10,0.00258438915479928,0.00264443841297179,0.000138110347964339,0.00232220347970724,0.00273271091282368,10,0.00530157233588398,0.00515149394050241,0.000903981597375807,0.00422346917912364,0.0068552945740521,10,0.00755860577337444,0.00747934402897954,0.00104560779864568,0.00612808624282479,0.009479028172791
1346,772005.953,6306680.521,21.439,"0",9,0.00350167100421256,0.00353028229437768,8.29543957700431e-05,0.00339112943038344,0.00363202160224319,9,122.657808091905,122.035690307617,2.76195927579772,118.48119354248,127.205642700195,9,0.00405370943351752,0.00406236806884408,9.88635060869205e-05,0.00386686553247273,0.00416641123592854,9,0.0061179469856951,0.00616541132330894,0.000147728446839978,0.00592490052804351,0.00635640183463693,9,0.00802996102720499,0.00801824685186148,0.000154800543678408,0.00779010448604822,0.00831558927893639
1347,772007.161,6306685.213,21.404,"5",9,0.00288041259369089,0.00292761367745697,0.000147058739649552,0.00269310269504786,0.00314018549397588,9,99.0487221611871,100.681243896484,4.03026340151704,92.2121963500977,103.521575927734,9,0.00265150995821589,0.00263843452557921,5.98115341979404e-05,0.00255089206621051,0.00273743225261569,9,0.00539564724183745,0.00545660592615604,0.000311170140245365,0.0050053047016263,0.00606583757326007,9,0.00660586512337128,0.00652057817205787,0.000301044906015429,0.00608890457078815,0.00716710695996881
1348,772010.318,6306692.006,21.443,"7",10,0.00255827445071191,0.00233428017236292,0.000335268059440788,0.00228497199714184,0.00322184013202786,10,87.5087135314941,85.3895721435547,6.17263794066718,78.9073257446289,96.5280075073242,10,0.00248215401079506,0.00246376299764961,8.1070067102471e-05,0.00236738286912441,0.00261274771764874,10,0.00449739312753081,0.00422759051434696,0.000583714341060809,0.0039606224745512,0.00595653476193547,10,0.00546875703148544,0.00522854086011648,0.000682336354591122,0.00477491831406951,0.00694176740944386
1349,772013.355,6306696.842,21.47,"5.5",9,0.00327228374468784,0.0033072829246521,0.000282122525020662,0.0028547141700983,0.00368225062265992,9,80.9604237874349,80.8729629516602,6.92555832860911,68.1964569091797,91.6632385253906,9,0.00207661808882323,0.00205813511274755,6.28907298994688e-05,0.00199786759912968,0.00221816240809858,9,0.00737719279196527,0.00733639765530825,0.000929250792204403,0.0060800313949585,0.00863859988749027,9,0.0100403115567234,0.0101216388866305,0.000917245381654619,0.00872449949383736,0.0114581463858485
1350,772025.632,6306701.853,21.484,"7",10,0.00265104917343706,0.00260032364167273,0.00025358730856584,0.00235187169164419,0.00305009377188981,10,80.5804084777832,78.8144874572754,7.55805947372694,73.5176696777344,98.7740325927734,10,0.00205705042462796,0.00203916698228568,5.72384524145884e-05,0.00198085093870759,0.00215782085433602,10,0.00539760985411704,0.00533193070441484,0.000562704567708308,0.00459457468241453,0.00616735778748989,10,0.00723827704787254,0.00719608110375702,0.000578437234406258,0.00642668828368187,0.0081449206918478
