field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
201,764863.107,6309987.407,22.454,10,8,94,93,14.2741024236202,76,115,8,14570.125,14635.5,431.96540298385,13874,15221,8,14185.25,14224.5,428.767929654259,13529,15004,8,14335.25,14161,714.393055327388,13473,15449,8,11065.5,10575.5,1062.2652681887,10123,12865
202,764855.374,6309985.073,22.415,10,9,93.2222222222222,99,13.2226890673887,70,110,9,13795.2222222222,13761,256.153937127995,13464,14407,9,13546.6666666667,13459,301.533119610802,13068,14050,9,13065.8888888889,13014,569.053296555769,12196,13945,9,11216.4444444444,10952,535.851785293722,10578,12269
203,764852.301,6309983.4,22.385,10,9,109.111111111111,109,8.26565107262102,95,123,9,16246,16353,859.319368906449,14575,17602,9,13149.1111111111,13182,570.214860955343,12062,14030,9,19067.3333333333,18423,2653.41796347445,14353,22790,9,15310.1111111111,15658,1404.09017156183,13442,17110
204,764847.783,6309982.352,22.42,10,10,111.1,111,9.00499861188218,97,128,10,16120.1,16135.5,1165.0342870491,14496,17858,10,13959.2,13990.5,784.788608480016,12703,15200,10,18279.8,18644,2986.30289153662,13914,22091,10,13657.3,13003,1759.59245565557,11341,16193
205,764844.61,6309979.511,22.428,8,9,79.4444444444444,91,22.2016571509181,40,102,9,15810.8888888889,15765,974.33275680727,14236,17504,9,11928.5555555556,11830,528.682452709062,11119,12987,9,21444.1111111111,20787,3135.00627128362,16707,27366,9,19335.8888888889,19207,1881.66046319878,17098,23230
206,764838.738,6309978.054,22.443,9,9,77.6666666666667,75,18.6070476492705,35,103,9,15245.7777777778,14815,1259.06824259298,13770,17033,9,12272.4444444444,12321,666.192516571451,11480,13263,9,20077.7777777778,19462,3875.33725493746,15151,26377,9,16246.6666666667,16062,2495.03876612057,12804,21079
207,764836.694,6309977.207,22.408,10,9,100.444444444444,101,14.008815566644,80,118,9,17089.8888888889,17342,882.353852480769,15650,18329,9,13762.5555555556,13828,609.052289510535,12883,15002,9,20003,21172,2731.30546727303,14880,23095,9,14302.4444444444,15023,2510.17861742108,10595,18098
208,764834.127,6309975.568,22.468,7,9,119.777777777778,120,3.4569664858009,114,124,9,15985,15818,695.198133228538,15080,17248,9,15653.8888888889,16011,880.781779562836,13944,16532,9,17501.2222222222,17888,2993.71993708971,13878,22345,9,12334.7777777778,12003,1703.2095700489,10534,15454
209,764830.509,6309974.757,22.45,8,9,92.8888888888889,91,18.405581547421,58,116,9,14487.2222222222,14203,616.641761258833,13778,15466,9,13739.6666666667,13626,408.527980817852,13268,14346,9,16528.7777777778,15949,1905.73554057673,14488,19958,9,12784.7777777778,12990,699.76119383334,11770,13788
210,764825.774,6309974.266,22.458,9,8,104.375,103.5,15.4672032054926,80,124,8,16091.75,16254,1914.83398431822,13522,18772,8,12226.75,12287.5,360.990218011513,11751,12952,8,19324.5,18993.5,4270.54209088261,13533,26720,8,16512.625,16913,3101.26889101461,11279,20319
211,764820.594,6309974.524,22.469,6,9,115.333333333333,117,8.28653526310404,96,124,9,17293,17138,807.996149605787,16153,18745,9,13513,13445,507.962378309435,12845,14435,9,22141.1111111111,22758,1405.19373472086,18936,23649,9,17231.8888888889,17663,1969.10557498375,13606,19990
212,764819.749,6309974.46,22.55,0,9,124.888888888889,126,5.93379107680831,111,132,9,15684.1111111111,15464,523.680021990622,15015,16564,9,15202.8888888889,15136,277.385589806137,14752,15687,9,18257,18365,989.441256467508,16824,19832,9,15419.4444444444,15540,736.972351525877,14016,16399
213,764818.091,6309974.966,22.543,0,9,112.888888888889,113,6.88709654102744,103,127,9,15686.4444444444,15679,538.633066425478,14569,16437,9,13793.4444444444,13950,649.193878096539,12624,14827,9,20073.8888888889,20236,782.450629531551,18913,21077,9,16868.6666666667,16788,552.345302626295,15873,17697
214,764816.448,6309975.46,22.534,0,9,84.1111111111111,86,13.3703190724367,62,99,9,15556.7777777778,15613,867.988194719744,13884,16636,9,11210.2222222222,11171,398.3830590379,10395,11914,9,22514.1111111111,22696,2069.75755125755,19013,25630,9,21250.2222222222,21722,1855.75913054935,18304,24053
215,764813.92,6309973.777,22.438,5,9,116.888888888889,115,10.5981596352537,104,139,9,17358.4444444444,16998,1761.45287956095,14973,20935,9,13153,13189,266.365663452831,12671,13499,9,23100.3333333333,23074,2913.4681890985,18371,27830,9,18273.6666666667,18768,3023.54707072486,12897,22609
216,764812.886,6309966.641,22.447,4,9,99.1111111111111,98,13.6662149880194,82,117,9,14786.6666666667,14540,844.070033955846,13610,16211,9,9844.88888888889,9632,519.23371839759,9151,10773,9,19589.7777777778,20268,1779.87226618952,16888,22190,9,19008,18604,1115.94822659676,17744,21537
217,764813.062,6309959.227,22.487,5,9,121.777777777778,119,11.7546943603895,107,137,9,15166.4444444444,14999,610.074514776881,14342,16550,9,13249.4444444444,13207,414.10656468303,12744,13836,9,16917.8888888889,16541,824.289383441471,16020,18631,9,13486.7777777778,13620,389.216243174173,12764,13955
218,764815.054,6309955.675,22.475,5,8,74.25,75,20.8611480987984,41,102,8,14589.625,14409,1233.63790650863,13210,16242,8,9721.5,9705,441.685125400437,9065,10347,8,22516.75,22024,3968.07965992368,16671,27748,8,21914.875,21780,2855.46412328627,17075,25760
219,764822.252,6309951.32,22.525,6,8,99.125,101,13.033010972143,72,121,8,16314.625,16246.5,1031.5702760234,15137,18292,8,13050.5,12981,626.912473954698,12190,14124,8,21601.5,20763,2690.88275478513,18398,26872,8,17480.625,17162.5,1895.72703319202,15063,21306
220,764824.78,6309950.416,22.472,10,9,91.2222222222222,93,15.1787700993327,62,112,9,16126.4444444444,16305,1402.48090588001,14247,18504,9,11206.5555555556,10935,585.292160873736,10665,12367,9,23880.5555555556,23559,3210.36481523729,19362,29579,9,20267.3333333333,20244,2594.75329591595,16564,24248
221,764835.7,6309949.109,22.426,9,9,123.777777777778,127,15.1567936933155,101,151,9,15135.5555555556,15054,657.497293802815,13900,16344,9,15107.8888888889,15164,262.573352479072,14741,15613,9,14289,14066,1170.3608180576,12742,16282,9,10484,10110,811.773641136767,9500,11931
222,764839.34,6309949.631,22.451,7,10,110.7,113,8.75271386485357,95,124,10,13899.5,13747.5,495.376472998062,13428,14856,10,13426.4,13521,443.230008009386,12430,13988,10,14253.3,13853,973.399614752338,13098,15878,10,11714,11369.5,875.157014483687,10646,13109
223,764844.875,6309949.12,22.45,10,12,100.833333333333,104.5,14.9378341431711,70,125,12,16259.1666666667,16019,690.256091767557,15217,17591,12,12824.1666666667,12997.5,620.706698494189,11140,13581,12,20741.5833333333,21106.5,1892.49762035664,17547,24111,12,16586,16899,1319.3421340451,14156,18125
224,764849.595,6309949.202,22.455,9,9,83.2222222222222,79,13.7580503930348,64,107,9,15011.1111111111,15347,1196.91199383566,13298,16714,9,11860.8888888889,12040,430.252495491361,10992,12378,9,18219.4444444444,17676,2406.92247537579,14745,21799,9,16084.3333333333,16911,1550.20557776488,13695,17667
225,764854.861,6309949.48,22.421,9,9,100.222222222222,103,6.84393937530422,86,108,9,15983.2222222222,16371,1319.61457148819,14084,17535,9,11605.8888888889,11582,415.840633054017,10872,12460,9,20332.1111111111,20587,3133.4275675349,16277,25035,9,16450.1111111111,16846,2136.83184200059,13292,19870
226,764859.039,6309950.675,22.411,10,9,101.777777777778,102,9.30684070727641,85,115,9,17382.2222222222,18448,2003.84601192461,14593,19561,9,11610.4444444444,11596,592.513686876348,10664,12434,9,24017.1111111111,23325,5132.29912621894,17258,30971,9,20334.8888888889,19923,3321.88676121282,15526,25741
227,764865.732,6309950.683,22.439,8,9,102.666666666667,98,12.0830459735946,90,127,9,18063.7777777778,18066,1261.37101580232,16080,19880,9,11712,11590,492.100034997402,10947,12606,9,27405,27123,2661.16302895307,23334,32342,9,21872.8888888889,21789,1656.86259367546,20002,25633
228,764872.624,6309949.474,22.409,12,9,105.222222222222,102,12.7869532273918,87,123,9,16936.4444444444,16200,1439.01394565948,15279,19785,9,12057.7777777778,12056,318.325751315562,11504,12550,9,22976.2222222222,23334,3704.23570697647,17442,28699,9,17635.8888888889,17123,2588.64943098582,14087,22053
229,764877.319,6309948.741,22.397,10,12,104.416666666667,104,14.6597995287187,80,132,12,18413.6666666667,18763.5,1102.98113714102,15963,19818,12,12657.1666666667,12764.5,457.016016009164,11868,13240,12,24400.75,25286.5,3350.23071655769,17105,28835,12,18749.8333333333,19121.5,2034.16702171238,14160,21369
230,764884.564,6309948.935,22.426,6,9,93.7777777777778,99,10.6330488757958,76,105,9,15374.1111111111,15575,923.722594775491,13731,16428,9,11871.6666666667,11892,167.527112233612,11556,12094,9,19226.4444444444,19352,1957.4737751109,16403,21643,9,15784.6666666667,15983,1452.34545936335,13343,17808
231,764885.372,6309949.547,22.486,1,10,107.9,107,5.1662365412358,100,116,10,16160.8,16121,976.812039237846,14893,17659,10,14001.9,14044.5,673.651460326481,13148,15031,10,19923.8,19763.5,3107.68128352957,15560,24883,10,15803.7,15514.5,2322.99505165207,12904,19115
232,764886.527,6309949.852,22.421,5,9,88.4444444444444,88,6.43102050155013,80,99,9,16539.5555555556,16761,1684.23178077069,13987,18910,9,11922.1111111111,11807,320.630436083679,11576,12608,9,22397.3333333333,20688,4243.02562382605,16342,29712,9,18851.1111111111,17938,3469.87644494871,14160,24873
233,764891.568,6309949.492,22.41,3,9,101.222222222222,100,11.0128992829901,86,118,9,16182.3333333333,16673,1281.12216435436,14278,17912,9,13366.1111111111,13451,473.111085016439,12544,14090,9,18618.4444444444,18175,2889.55498731056,14494,22876,9,14358.3333333333,13977,2332.56501636194,11200,17652
234,764894.795,6309949.95,22.446,3,9,104.666666666667,106,6.14636297152859,91,114,9,16942.6666666667,16951,819.300379049779,15399,18013,9,13210.2222222222,13408,464.798828115222,12563,13759,9,21304.6666666667,21575,2331.97984553898,17253,24768,9,16171.6666666667,16883,1754.12105245524,13179,18931
235,764897.79,6309950.669,22.445,1,10,107.3,105.5,7.00071424927486,98,124,10,15737,15594.5,1087.45096441173,14049,17640,10,15779.6,15887,381.143594987506,14988,16255,10,17375.3,16935.5,1458.62702909277,15651,20315,10,13739,13374,1043.66258915418,12592,15446
236,764898.163,6309951.563,22.466,1,9,95.1111111111111,92,8.47800349197124,85,111,9,15650.7777777778,15276,946.837517185825,14408,17225,9,13159.6666666667,12981,655.385213273673,12500,14390,9,19283.7777777778,19139,1831.01967813795,16551,22943,9,16251.1111111111,15822,1387.8220702833,14401,18570
237,764899.291,6309951.074,22.445,3,8,103.5,105,8.09320702811932,93,119,8,15278.75,15120,688.509213809082,14558,16642,8,13445.625,13519,749.966322160535,11967,14331,8,17312.25,16946.5,2004.53527968455,15454,22032,8,14195,13488,2009.66439984391,12505,18996
238,764902.135,6309950.628,22.443,1,12,87.3333333333333,85.5,9.63788819653397,75,102,12,14159.4166666667,14202.5,418.51751423593,13270,14724,12,11593,11518.5,274.321891215411,11214,12232,12,18183.25,18293,554.551038378495,17412,19237,12,16094.5833333333,16193.5,448.813892078022,15456,16806
239,764904.372,6309946.743,22.427,3,9,108.888888888889,109,7.90842651078855,95,127,9,16205.8888888889,16215,368.038175690284,15492,16686,9,13999.2222222222,13962,409.69115136426,13251,14640,9,18598.5555555556,18955,866.945610380504,16934,19558,9,14277.4444444444,14229,384.21553878899,13625,14942
240,764906.765,6309947.277,22.45,1,9,93.5555555555556,93,7.93180813225544,80,108,9,17495.5555555556,17738,1270.42574763223,15005,19358,9,12987.3333333333,12676,921.668535260312,11921,14262,9,22797.8888888889,22155,5145.1350580361,16527,30596,9,20074.3333333333,19387,3583.78037521522,15223,25840
241,764906.718,6309945.652,22.461,1,10,103.5,105.5,13.865424623862,82,122,10,17062.3,16159,1933.96298051436,14922,20167,10,14090.9,13801,779.613679972331,12957,15364,10,19350.9,18700.5,2526.04890886934,16859,25101,10,17213.1,16825,2366.09160642609,14786,21291
242,764908.149,6309945.235,22.44,3.5,8,95.375,94,12.0823993891942,79,113,8,16532.875,16437,436.960077552858,15998,17408,8,12047.875,11918,592.030708135144,11444,13244,8,23898.5,23740.5,1895.91488469288,20302,27012,8,20367.25,20354.5,1245.79369780875,17968,22830
243,764913.175,6309946.95,22.41,5.5,9,116.555555555556,116,7.98764478027175,106,134,9,16335.5555555556,16478,1074.92936316879,14320,17830,9,14063,14072,260.747643006286,13637,14470,9,20407.5555555556,20684,2719.93448087393,16089,25075,9,15603,15511,1718.15197879065,12655,18220
244,764919.715,6309949.134,22.391,8,9,90.6666666666667,96,13.6544660988427,72,110,9,13545.5555555556,13155,1234.68206533874,12283,16418,9,11533.6666666667,11687,530.36339742985,10511,12295,9,16421,15377,3264.65941732229,13122,24011,9,13970.6666666667,13423,1595.23275905291,12691,18094
245,764925.888,6309949.144,22.423,5,9,104.888888888889,105,12.6266424185304,87,127,9,15283.2222222222,15189,336.200924639411,14912,16017,9,14223.5555555556,14215,585.599808574481,13421,15217,9,16590,16153,1212.61288134342,14888,18389,9,13603.2222222222,13425,994.761253073964,11995,14989
246,764933.198,6309950.608,22.396,8,9,96.4444444444444,99,11.216169985151,79,114,9,14540,14511,411.818730349491,13933,15237,9,12237.3333333333,12479,640.657301353678,10874,12944,9,16224.5555555556,16055,936.26006727845,14778,18170,9,13970.4444444444,13871,1122.55008412009,12483,16687
247,764939.151,6309951.995,22.343,10,9,106.777777777778,106,8.06608507239179,92,119,9,15573,15929,891.826216255163,14030,16605,9,12212.7777777778,12326,389.160857280773,11763,12942,9,18920.2222222222,20316,2810.74176756788,15322,23191,9,14531.8888888889,14545,2081.12221032812,11871,18459
248,764945.6,6309952.058,22.274,11,9,96.5555555555556,100,11.8707026012327,74,116,9,15428,15274,967.709437566647,14201,17604,9,12434.6666666667,12438,164.842685949699,12215,12727,9,18066.3333333333,17524,2322.71043778121,15400,23133,9,15318.7777777778,14858,1947.6666254651,13021,19706
249,764951.885,6309951.413,22.301,13,9,113.888888888889,113,7.4153660948727,100,124,9,15006.7777777778,15098,950.294548229685,13833,16481,9,13498.6666666667,13564,577.937712906849,12385,14354,9,17231.2222222222,15737,2632.36200557504,15208,22385,9,14468,13929,2598.57546445056,11900,19630
250,764955.71,6309951.534,22.295,15,9,126.222222222222,129,11.4482194421256,106,142,9,15971.5555555556,15256,1259.5415489694,14758,18689,9,14682.3333333333,14480,580.421302924771,14055,15916,9,17097.3333333333,17001,2219.95825786582,14788,21845,9,13613.3333333333,13013,1841.30460996182,11948,17245
251,764961.382,6309950.361,22.349,10,9,92.6666666666667,92,9.33333333333333,80,115,9,17074.1111111111,16896,936.877964831949,15678,18409,9,12787.7777777778,12662,372.481700602796,12121,13356,9,20909.5555555556,19952,2143.40477387995,17529,24720,9,16065,16144,1762.31148716048,13933,18877
252,764968.329,6309951.938,22.352,8,9,87.8888888888889,86,8.93736780097342,74,103,9,16267.4444444444,16193,1071.33987875112,14665,17634,9,10654.1111111111,10657,555.173935596253,10009,11759,9,29575.2222222222,30521,3470.96425212162,23435,33385,9,25828.6666666667,27446,3480.12854168731,19866,29685
253,764976.514,6309951.706,22.42,5,9,85.5555555555556,84,7.38032084685138,77,100,9,15752.6666666667,15878,580.513757134335,14852,16486,9,13751.7777777778,13719,532.856407127928,12866,14545,9,18702.1111111111,18127,1970.20204516324,15713,21965,9,14298.7777777778,14154,1286.4105770863,12464,16463
254,764983.487,6309951.178,22.418,4,9,88.2222222222222,94,17.1514675612955,62,118,9,14777.2222222222,14602,659.007465440395,13824,16104,9,14207.6666666667,14019,348.356777520467,13901,14954,9,15031.3333333333,14675,1015.08127753397,13810,16574,9,11105.6666666667,10979,452.485481657822,10554,11866
255,764990.486,6309950.607,22.417,5,9,105.222222222222,100,15.2517960893338,86,134,9,16455.3333333333,16830,1004.19497885399,14433,18089,9,12705.5555555556,12634,539.945699144545,12044,13731,9,19695.7777777778,20225,2520.94663779646,15106,23740,9,15032.7777777778,15050,1305.80879813392,12404,16861
256,764991.332,6309952.584,22.462,0,9,116.666666666667,117,4.52155332208351,110,126,9,15817.5555555556,15674,710.695295094273,14889,16699,9,15083.3333333333,15088,349.05777936229,14642,15745,9,17797.1111111111,17970,1282.38211019306,15814,19455,9,12834.5555555556,12438,1070.61727896793,11568,14828
257,764990.711,6309956.078,22.458,0,9,118.666666666667,117,5.01109879279097,113,128,9,16502.3333333333,16544,577.043614758307,15404,17339,9,14666.7777777778,14523,461.656865787129,14048,15578,9,20715.4444444444,21236,1712.18808099208,17262,23457,9,16421.3333333333,16511,1388.21972324269,13839,18027
258,764990.099,6309957.713,22.485,0,9,101.444444444444,103,5.05769185632935,93,107,9,15666.2222222222,15663,696.844120585846,14592,16655,9,12302.6666666667,11980,523.861729000231,11911,13312,9,21896.8888888889,22446,1758.96196942303,18865,24082,9,18003.7777777778,17943,1025.13888249108,16413,19692
259,764989.769,6309959.632,22.468,0,9,103.666666666667,103,8.12403840463596,90,121,9,14791.8888888889,14836,294.599707491913,14184,15196,9,15662.8888888889,15409,615.001073972765,14958,16866,9,16298.8888888889,16214,523.142947204563,15638,17522,9,13157.8888888889,13148,115.684863548871,12911,13317
260,764989.261,6309962.04,22.477,0,9,102.888888888889,104,6.34988091654647,88,109,9,14580.1111111111,14149,881.318134569457,13469,16059,9,15355,15445,411.219865495063,14716,15883,9,16689.7777777778,16315,1961.27593263942,14579,20885,9,13812.8888888889,13029,1226.31475427119,12540,16206
261,764991.261,6309962.865,22.498,0,9,55,50,18.5652004208591,38,104,9,17451.4444444444,18214,1382.56421278331,15092,19226,9,11448.2222222222,11451,746.880591047827,10016,12413,9,26813.1111111111,27401,2548.27538388196,22505,30434,9,22397.7777777778,22136,1687.8369969861,19727,25514
262,764992.411,6309959.344,22.484,0,9,84.5555555555556,92,17.2762593116238,61,114,9,13304.7777777778,13041,818.937085872464,12146,14638,9,12779,12813,484.331612752163,11931,13388,9,16857.4444444444,16515,2237.61758777853,14408,20722,9,14827.5555555556,14172,1622.54190913935,13360,18159
263,764992.815,6309957.199,22.482,0,10,94.5,92.5,12.2413234578619,73,116,10,14012.4,13957.5,718.539101232494,12862,15328,10,13257.3,13267.5,364.404733778254,12620,14026,10,18577.1,19020.5,1362.03476093674,15804,20254,10,15388.9,15299.5,767.851736990938,14146,16527
264,764993.999,6309953.296,22.462,1,10,88.4,88,12.6743836142039,70,108,10,13520.5,13097,843.199057162661,12870,15722,10,12439.4,12478,182.989726487582,12140,12651,10,16329.9,15760,1812.91132987799,14307,20715,10,13960.3,13715.5,1029.99563591308,12731,16630
265,764992.267,6309949.271,22.456,1,9,124.444444444444,125,6.44827472379863,114,134,9,17570.4444444444,17704,617.286915301523,16579,18584,9,14075.1111111111,14378,843.458810750175,12498,14923,9,22640.4444444444,23066,1302.65899956044,20367,24317,9,17530.6666666667,17460,1445.57862309719,14775,20123
266,764994.412,6309942.117,22.45,4,9,93.5555555555556,91,12.1391113633313,77,116,9,13034.2222222222,12954,1130.83300444876,11828,15371,9,10540.7777777778,10530,354.207653401779,9959,11068,9,17129,15669,2709.28506354639,14616,23012,9,16525.3333333333,15465,2696.75529314603,13849,22173
267,764998.725,6309944.362,22.404,8,12,99.25,99.5,10.1334840997556,81,123,12,14505.4166666667,14397.5,821.433448139423,13425,15870,12,12092.0833333333,12099.5,556.302744066174,11289,12798,12,18473.75,18792.5,2194.37721328095,14891,22540,12,14411.6666666667,14083,1705.72498434602,11902,17974
268,765001.928,6309944.442,22.331,18,9,125.111111111111,125,6.85475414008319,116,137,9,16655.7777777778,16412,404.446886439514,16293,17525,9,14935,14934,397.337527942065,14187,15540,9,16091.5555555556,16155,810.149521331452,15082,17407,9,10542.1111111111,10280,683.448030121196,9712,11830
269,765005.429,6309943.47,22.348,10,9,87.2222222222222,85,18.4497984197225,58,111,9,16150.7777777778,15900,1598.61285548703,13380,18514,9,11014.8888888889,11097,481.313121561894,10263,11895,9,23709.4444444444,22887,3067.69273092303,17305,27628,9,18492.8888888889,18939,2027.11570926907,14929,21580
270,765009.145,6309947.483,22.336,10,9,86.7777777777778,87,16.5648743348205,66,110,9,13925.6666666667,13724,1056.64826482399,12568,15880,9,10270.8888888889,10263,335.288746023299,9818,10835,9,19252.7777777778,18899,2412.68093289407,16246,23393,9,16739.6666666667,16570,1013.60709021461,15406,18954
271,765013.664,6309950.605,22.323,10,9,65.4444444444444,71,19.5454519353742,33,97,9,14543.4444444444,14322,1271.91309199184,12437,16257,9,9192.33333333333,9097,442.290251607094,8607,9901,9,23543.2222222222,23805,2940.74974483182,18127,26797,9,23222.3333333333,22653,3035.80324351453,17978,26918
272,765019.984,6309954.628,22.36,7,9,57.6666666666667,61,10.2632028788938,44,76,9,14720.8888888889,14951,1248.11230303513,12829,17301,9,8990,9094,213.058677363772,8699,9289,9,24548.4444444444,25915,2561.43835942538,20050,27394,9,22710.6666666667,22392,2939.6810862556,17730,26015
273,765028.273,6309957.216,22.397,9,9,49.3333333333333,48,16.0069429380573,26,81,9,15909.8888888889,15918,286.94383672088,15429,16384,9,8107.77777777778,8178,267.799169270049,7721,8511,9,25727.6666666667,26027,1322.00890903033,22824,27904,9,24226.6666666667,24355,1335.43068375379,20766,25528
274,765033.078,6309954.758,22.319,19,9,106.555555555556,108,5.61963049617857,96,116,9,15539.6666666667,15389,920.832352940655,14431,17052,9,10395.7777777778,10536,315.560798078517,9932,10957,9,17791.7777777778,16691,2252.69506629912,15248,21790,9,12582.1111111111,12319,1375.69953473734,11001,14849
275,765024.754,6309949.965,22.383,7,8,60,57,17.4785582929485,33,86,8,17967.875,17925,1009.11687101891,16679,19525,8,9237.875,9382.5,424.632028202066,8565,9808,8,29861.25,30059,1022.03348159441,27585,31243,8,26483,26677,954.328952720182,24414,27538
276,765015.864,6309944.55,22.32,12,9,71.6666666666667,87,23.0265547188941,34,95,9,15483.6666666667,15541,745.392961240356,14031,16379,9,9761.44444444445,9868,287.086944287348,9201,10099,9,22108.7777777778,21937,2015.89350345795,18708,25770,9,20460.2222222222,20502,608.995671901748,19648,21862
277,765006.52,6309941.453,22.325,12,9,61.2222222222222,64,19.9598362149692,32,91,9,17548.3333333333,17649,784.284812212162,16001,18680,9,10825.1111111111,10873,405.506663719584,10228,11392,9,27753.7777777778,28046,1565.97351884647,25411,30979,9,24072.8888888889,24448,1078.47499785004,22165,25392
278,765001.807,6309935.442,22.375,6,9,97.5555555555556,103,15.1372323252679,72,115,9,13419.2222222222,13556,598.322799866014,12697,14728,9,12429.2222222222,12491,387.285647603298,11718,13105,9,16721.3333333333,17184,2737.02997994379,13356,21670,9,13258.6666666667,13101,1679.89146474805,11263,16627
279,764998.594,6309928.225,22.359,6,9,92.8888888888889,101,14.1534797012721,71,113,9,16378.6666666667,16683,1684.22847486781,13961,19048,9,13349.1111111111,13503,477.531952262986,12367,13974,9,17416.4444444444,16144,2674.42068954967,14628,22786,9,15002.7777777778,13985,2633.67667710108,12112,19686
280,764989.266,6309921.965,22.387,5,9,116.888888888889,120,14.2551701688619,97,137,9,14246.7777777778,14045,529.548817973644,13481,15183,9,13242.4444444444,13065,366.547893220915,12848,13845,9,15470.7777777778,15028,1451.13118924343,13569,17802,9,11590.5555555556,11488,681.337754569985,10615,12568
281,764983.932,6309919.458,22.409,6,9,108.444444444444,113,18.4698620046046,80,134,9,15993.6666666667,15513,746.565022843512,15219,17456,9,14469.4444444444,14427,475.686197008796,13715,15388,9,18122,17530,1466.38004775176,16468,21156,9,13245.6666666667,13265,556.258732765408,12376,14041
282,764974.983,6309914.471,22.369,7,12,104.333333333333,105.5,8.79709548026443,86,116,12,14164.6666666667,14160,501.146241685554,13326,15305,12,12517.6666666667,12441.5,245.297212014777,12138,13051,12,16441.25,16273.5,1329.67703628864,14675,19538,12,13232.4166666667,13183.5,859.041661614202,12128,14737
283,764967.761,6309911.554,22.302,15,9,97.1111111111111,99,9.85950691176845,80,109,9,16907.6666666667,16914,535.622586860894,15966,17705,9,12386,12054,670.41214520953,11575,13793,9,21371.3333333333,21179,1082.64870674759,19780,23014,9,17073.3333333333,17044,1248.05368474277,14671,19492
284,764958.495,6309908.603,22.3,10,10,104.3,99.5,15.0336289697465,86,138,10,18316.4,17742.5,2027.71424022223,15655,22175,10,13313.6,13490,556.030071129251,12012,14037,10,22173.8,21289.5,4550.3739362826,15577,30208,10,19240.5,18949,3830.28041401671,14213,25428
285,764950.426,6309903.982,22.346,10,11,110.545454545455,107,6.155022138113,103,123,11,16288,16007,1261.01805913101,14707,18608,11,11309.8181818182,11116,534.277220888492,10429,12248,11,22882.4545454545,23021,2967.83071569535,18891,27927,11,20829.3636363636,21635,2591.66865421163,16859,24369
286,764938.049,6309899.63,22.381,6,12,102.75,107,13.5469861346845,69,116,12,16867.75,17285,1055.72464252443,14843,18319,12,12738.75,12730,374.768623064062,12108,13344,12,22194.5,22926.5,2489.49611702181,17667,25224,12,19107,18489,2000.93228271224,16474,21927
287,764932.648,6309897.145,22.352,8,9,98.8888888888889,103,11.4060845793856,81,111,9,15039.2222222222,14744,1128.84452012546,13364,17477,9,12189.7777777778,12214,406.985333554411,11592,12845,9,18240.1111111111,17050,2947.90978470601,15229,25307,9,16105.1111111111,15334,2597.90699707132,13053,22158
288,764926.484,6309895.208,22.379,8,8,84.875,83,9.41325528178217,74,105,8,14839.875,14875,671.706676589566,13699,16085,8,13016.125,13057.5,550.925457185453,11892,13910,8,17455.625,17043.5,1184.87751872293,15942,19634,8,15508.625,15125.5,1284.30165240686,14391,18596
289,764920.622,6309892.501,22.391,5,10,106.2,105.5,15.1973681932103,80,129,10,14747.3,14661.5,734.270120595956,13814,16330,10,13673.6,13598.5,328.841968124508,13245,14252,10,15872.5,15737.5,1388.03841805622,14044,18692,10,12673.7,12912,1015.66569795381,11152,14076
290,764912.446,6309890.809,22.412,5,9,87.4444444444444,85,11.2655927605658,72,106,9,14997,14756,1148.22162011037,13717,17764,9,12508.6666666667,12692,462.094747379318,11845,13269,9,19394.5555555556,17824,3801.8409900442,14707,25270,9,17106.3333333333,16168,3730.74115365239,12724,22739
291,764906.05,6309888.631,22.4,9,9,96.8888888888889,102,14.0035268926117,65,112,9,15777.7777777778,15973,744.539496419361,14162,16710,9,12628.5555555556,12497,349.61982880174,12033,13226,9,18248.3333333333,18076,1834.34874910234,15552,20765,9,14298.5555555556,13792,1251.57288695386,12628,16350
292,764900.142,6309885.987,22.375,9,9,90.7777777777778,87,9.18667849270862,75,108,9,18314.5555555556,18723,1286.47624766354,16306,20239,9,11509.6666666667,11382,268.719597763584,11131,11934,9,26181.8888888889,26565,2194.71468378235,22188,29563,9,21893.5555555556,22702,1951.32565259342,18413,25308
293,764893.186,6309883.329,22.39,5,9,117.444444444444,112,12.3117930015729,104,137,9,18116.6666666667,17525,1844.36059381022,15348,21213,9,13080.8888888889,13075,378.213474242742,12447,13769,9,21451.8888888889,21263,3621.8734392406,15763,27668,9,16323,16330,2466.47557818394,12537,20560
294,764884.039,6309879.296,22.436,6,10,104.3,101,16.044001994515,81,144,10,16149.4,16007.5,1133.82249051604,14104,17968,10,13454.4,13283.5,395.947521775298,12918,14134,10,18984.4,18495,2356.25712518817,15959,23612,10,14967.3,14814.5,1128.98538963088,13197,16590
295,764883.394,6309877.058,22.462,1,9,113.777777777778,114,5.13761245408751,106,124,9,16116,15881,1424.03643836026,14684,18844,9,14359.1111111111,14462,658.378892000722,13343,15417,9,20105.8888888889,18106,4091.76646027509,16349,28857,9,15998.2222222222,15568,2615.06884454853,13092,20289
