field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
89,750196.182,6297039.548,26.288,"0",9,45.7777777777778,46,6.84393937530422,33,59,9,8970.11111111111,8933,909.935338904724,7746,11153,9,7125.33333333333,7110,734.743038982564,6158,8742,9,10873.8888888889,10658,1753.74674748693,8895,14579,9,11665,10972,1443.89973490005,10394,15104
90,750196.096,6297041.692,26.283,"0",8,58.625,50,24.3871764458291,28,108,8,16754.875,16968,2806.02719327076,12688,21984,8,9421.125,9536,1112.41588867429,7646,11334,8,26951.625,27810,6614.72591906687,16046,35497,8,28443.125,29203.5,4216.86991255066,21447,33596
91,750194.984,6297043.407,26.234,"1",9,42.2222222222222,34,15.583308575936,24,67,9,13972.5555555556,13004,2501.80624132562,10639,17974,9,8671.88888888889,8544,895.42434936297,7735,10697,9,19527.6666666667,17958,4930.04827562571,14367,26735,9,19104,18011,3464.31413766772,14105,23636
92,750191.776,6297038.983,26.339,"5",10,45.7,46,9.88989383158384,26,59,10,12018.1,12004,790.424120330345,10659,13367,10,6714.6,6597.5,327.827454615992,6254,7340,10,15192.4,14926,1030.35733607327,13469,17147,10,11438,11484,927.926290176111,9895,13334
93,750190.646,6297039.875,26.357,"3",9,39.8888888888889,38,15.8145112296302,16,70,9,9761.77777777778,9562,893.665084889534,8715,11736,9,6512.66666666667,6507,522.883033446933,5718,7265,9,11707.1111111111,11376,1713.81546033952,9450,15027,9,8925.66666666667,8746,578.544341909551,8184,10103
94,750186.791,6297039.625,26.444,"9",9,78,76,8.16496580927726,68,99,9,10384.7777777778,10403,993.622751772274,8657,11559,9,7820.22222222222,7793,635.482979539146,6587,8707,9,9581.66666666667,10279,1408.80816452931,7431,11617,9,6901.11111111111,6810,576.106750224575,6168,8130
95,750188.424,6297044.442,26.379,"0",9,52.3333333333333,50,11.4212277993412,36,77,9,11286.4444444444,11278,410.668320102492,10627,11916,9,6021.55555555556,6140,455.35166168849,5084,6763,9,14443.1111111111,14746,1337.25817705437,12074,16299,9,11355.8888888889,11379,905.230289232088,9677,12896
96,750187.766,6297045.972,26.394,"0",10,43.9,45.5,8.15414005275848,29,56,10,12574.1,12687.5,1046.70544567228,10639,14650,10,6691.1,6697.5,369.992283703323,6161,7134,10,14678.1,14656.5,1204.99124063206,13037,16462,10,11244.7,11456.5,1058.42458871665,9564,13056
97,750188.902,6297046.447,26.318,"4",9,62.2222222222222,65,13.2562587128393,33,76,9,13545.4444444444,13634,794.408950256046,12173,14640,9,7499.44444444444,7479,447.502231182796,6665,8089,9,16162.3333333333,16564,1328.22939785766,13592,17845,9,11794.2222222222,12023,981.246574264681,10295,13526
98,750193.157,6297047.27,26.202,"3",8,66.625,74.5,25.0096856237738,26,99,8,27964.125,28335,5805.46435346691,19507,37155,8,16500.75,16264,3740.63269213913,11547,23175,8,51197.375,52563,6989.45595052827,38142,59595,8,47505.75,47732.5,4981.77716156594,38742,54421
99,750199.178,6297048.138,26.092,"5",8,44.125,44,4.45638586749397,38,51,8,14074.75,14061,817.807549182569,12650,15269,8,8610.25,8742.5,397.819918430438,7937,9081,8,20717.25,20917,1355.67453229011,18383,22763,8,19066.125,19163,906.364225560012,17841,20522
100,750202.66,6297049.689,25.972,"5",9,43.7777777777778,38,21.425725854567,13,86,9,15136,14662,1261.69313050185,13926,18070,9,9135.33333333333,9087,976.826153076039,7640,10521,9,24787,24564,1551.21923373555,22156,28109,9,25653.5555555556,25996,1325.6464344371,23571,27896
101,750206.547,6297051.04,25.891,"7",9,32.3333333333333,34,11.0654617817986,14,50,9,17843.2222222222,16270,3091.60353135096,14508,23799,9,10883.4444444444,10335,1469.96584322457,9263,13443,9,28106.1111111111,27818,4208.96377969274,22974,34908,9,24459.5555555556,23605,2319.71176902606,22031,29287
102,750210.3,6297052.253,25.827,"5",9,48.5555555555556,51,22.5738841787048,18,96,9,19040.6666666667,17943,3505.40950215204,14767,25512,9,12542,12953,2025.90341987634,9728,15841,9,29892,28173,5723.4469994537,23435,40909,9,30573.7777777778,31197,4205.26000722845,24081,38219
103,750213.888,6297053.945,25.687,"16",9,88.7777777777778,89,2.39340658094867,85,92,9,9728.44444444445,9752,287.655701263048,9230,10134,9,9131.55555555555,9178,281.117654732799,8471,9460,9,7463.44444444444,7316,473.208695118552,6810,8330,9,6283.77777777778,6212,274.240274932516,5916,6970
104,750215.899,6297055.436,25.667,"12",10,80.8,81,11.4262854856686,60,103,10,10284.5,10146,774.981967532148,9244,11612,10,9585.2,9598.5,577.468752401375,8800,10477,10,10032.5,9287.5,1569.43099561593,8279,12769,10,8921.9,8956,617.107681041162,8070,9962
105,750219.024,6297056.575,25.583,"10",9,61.5555555555556,62,9.6391690641317,43,76,9,10224,10399,1078.07575491397,8651,12312,9,7469.11111111111,7387,498.298537122843,6854,8444,9,11469,11554,1402.97905266694,9396,13694,9,10269.1111111111,9859,861.656859318068,9265,11705
106,750222.309,6297056.839,25.567,"10",10,97.7,93,31.1032152678787,57,149,10,18834.3,18129.5,2215.13850808477,16097,23366,10,12098.2,11237.5,2029.14739730755,9851,15532,10,27265,25528.5,2785.26239338415,24578,33466,10,22563.8,22635,1778.1941288847,20099,26610
107,750226.161,6297057.368,25.512,"9.5",9,50.8888888888889,48,20.4800414737234,24,94,9,14355.8888888889,14091,2414.15641785625,10504,18617,9,8842.66666666667,8566,742.31110578906,8198,10660,9,22500.3333333333,22398,3577.86217981881,17575,30450,9,20959.7777777778,20843,2252.14252449024,17556,24535
108,750230.781,6297056.088,25.473,Esp1,9,37.3333333333333,35,11.9629056299509,24,60,9,17220.5555555556,17057,1596.64649333888,15206,20421,9,11240.6666666667,10994,1131.17294089906,9492,13617,9,31607.4444444444,32531,2743.46282039935,27703,36271,9,32599.6666666667,31920,1929.79486532176,29921,36316
109,750232.228,6297054.599,25.461,"9",9,50.5555555555556,50,13.0988643367881,33,72,9,11728.3333333333,11445,921.158328772349,10470,13581,9,7530.77777777778,7258,947.364622727206,6536,9624,9,16596.4444444444,16196,1773.66833371538,14645,19157,9,16791.3333333333,16791,1538.51277393318,14512,19933
110,750233.277,6297051.222,25.49,"8",10,48.7,49,25.9848032511312,6,83,10,17875.6,17764,2740.30294675607,14543,23428,10,12092.8,12723,1488.44803738659,9380,13734,10,31880.2,29301,6032.09747600285,23500,42996,10,32712.8,33687,3788.53129325864,26620,37703
111,750236.901,6297050.352,25.417,"8.5",8,81,81.5,2.29128784747792,77,84,8,9186,9148,343.64443833707,8770,9683,8,7899.125,7968,260.675294907285,7403,8238,8,7967,7981,442.984762717636,7407,8871,8,7146.625,7060,253.523636718551,6817,7618
112,750243.433,6297049.819,25.347,"14",8,63,63,33.2076798346407,17,119,8,27249.5,25463,6620.46533485374,16655,39257,8,15895.625,15479.5,2952.89099601983,11801,21848,8,46525.875,48190,9803.98606992967,26927,58182,8,37758.625,39446,6074.93551277501,25677,45938
113,750245.505,6297049.668,25.322,"17",10,60.3,63,12.5223799654858,31,76,10,12161.9,11632.5,1646.71609271301,10618,16616,10,7342.5,7260,569.667139652622,6465,8321,10,15020.4,14310,3182.98608856526,12337,23861,10,12983.8,12910,1243.35833933746,11032,16036
114,750248.582,6297049.692,25.386,"10",9,37.4444444444444,32,11.3735669291282,24,53,9,10852.3333333333,10553,1612.73969794674,9004,13894,9,6516.11111111111,6493,209.315521771131,6115,6913,9,14098.3333333333,14328,3197.62081693388,10210,21502,9,13892.2222222222,13666,1251.9431809771,12632,16764
115,750251.955,6297050.464,25.422,"7",9,64.5555555555556,69,11.9546468056113,44,79,9,12903.1111111111,13410,2624.89785809507,9738,18209,9,7371.44444444444,7164,548.026177621129,6793,8381,9,18665.2222222222,17906,5930.58840584188,11639,29345,9,15336,13814,4109.93049414058,10427,22922
116,750250.065,6297054.504,25.383,"7",10,58.2,62,20.1732496142788,29,86,10,18823.7,18713,2561.44974770148,15747,23083,10,11916.4,11760,1487.63518377323,9944,14893,10,31553,31226,6014.44960075317,23255,39533,10,34361.4,31467,6592.9852601079,26035,49205
117,750249.532,6297055.888,25.5,"0",9,94.2222222222222,94,1.13311544746506,92,96,9,10801.1111111111,10848,235.718968474676,10417,11181,9,10066.7777777778,9990,205.278010825307,9783,10427,9,8637.88888888889,8613,192.025718442114,8444,9102,9,6068.44444444444,6075,142.295554011213,5803,6215
118,750242.812,6297060.506,25.363,"11",12,68.75,62.5,17.2825779327044,48,107,12,13337.5,13373.5,2031.00268750848,10238,17061,12,8137.66666666667,8296,559.271152681972,7109,8932,12,16709.9166666667,16841,3068.71269042719,11251,22348,12,12789.1666666667,12575.5,2346.33337476914,9769,17227
119,750239.593,6297061.914,25.391,"8",9,59,57,7.73160900316213,48,75,9,14016.2222222222,13375,1697.117148957,12168,17095,9,8897.11111111111,8904,795.073364112387,7358,9832,9,18576.6666666667,18934,1608.57556034317,15534,20918,9,16571.7777777778,16823,1183.05975971703,14551,18732
120,750237.557,6297064.907,25.422,"9",9,56.5555555555556,59,19.5624987674042,23,82,9,15834.6666666667,15795,1431.8995930038,13506,18132,9,9678,9598,1081.18957120798,8338,11908,9,23339,23435,1785.7992297257,19321,26201,9,19823,19643,1276.31744570942,18071,21527
121,750228.756,6297063.685,25.439,"8",9,56.4444444444444,51,14.6523499147642,39,79,9,10893.1111111111,11586,1847.03819634718,8560,13751,9,8812.11111111111,8204,2018.72024612098,6674,13576,9,11799.7777777778,10300,2700.58959726196,9055,17399,9,11338.4444444444,11215,1517.92315067596,9545,14298
122,750223.281,6297063.615,25.525,"7.5",9,67.6666666666667,65,7.80313327381308,60,81,9,9075.55555555555,8227,1537.96099582901,7605,11428,9,7162.44444444444,6955,474.054172035951,6466,8086,9,9371.44444444445,8118,2064.68114897036,7731,13633,9,8719.44444444445,8236,856.685747013339,7787,10275
123,750219.719,6297063.753,25.564,"11",9,68,70,6.48074069840786,57,78,9,10624.1111111111,10467,742.728370333842,9676,12078,9,7990.66666666667,8090,351.79918514213,7412,8456,9,11126.3333333333,10682,1322.18186679779,9710,14266,9,9998.33333333333,9640,853.041226045572,9104,11958
124,750216.21,6297062.882,25.609,"8",9,59.6666666666667,62,15.542057635833,30,86,9,17362.2222222222,17676,713.730540155469,15854,18208,9,11410.7777777778,11415,981.690014185037,9449,12892,9,26438.1111111111,26761,1792.35322935113,23721,29167,9,21982.6666666667,22473,1165.43210870475,19358,23673
125,750211.99,6297064.551,25.648,"14",9,89.5555555555556,89,1.94999208608714,87,93,9,9992.44444444445,9924,253.026617445285,9598,10478,9,9489.44444444445,9492,489.23571031448,8800,10271,9,7270.66666666667,7313,163.978995944941,6963,7458,9,6129.22222222222,6126,192.045005013453,5837,6533
126,750208.976,6297064.03,25.73,"10",8,78,77.5,13.5922772190682,63,108,8,15366.375,15162,2430.30069834475,12465,19605,8,10709.625,10634,1072.67014239001,9329,12353,8,19201,19308,3257.74246987082,14897,24705,8,14096.5,14070,1885.23228011829,11880,17369
127,750205.46,6297062.86,25.79,"8",9,62.5555555555556,61,6.78415000998833,52,72,9,9905.33333333333,9795,450.585544967139,9093,10862,9,7550.55555555556,7639,480.312655375205,6690,8537,9,9845.22222222222,9634,626.353428412387,9091,11113,9,8972.66666666667,8965,516.629891164308,8319,9843
128,750201.462,6297061.596,25.901,"7",9,53.6666666666667,55,11.9443152447793,33,69,9,12548.6666666667,12643,924.179395764456,11458,14291,9,8063.77777777778,8110,768.638157577381,7159,9596,9,14199.2222222222,14375,562.637396114205,12983,14832,9,10962.2222222222,10963,446.63924736184,10252,11596
129,750197.678,6297060.473,25.985,"7",9,49.7777777777778,48,7.17678011642451,35,59,9,11330.8888888889,11224,726.121270013096,9772,12235,9,7142.11111111111,6941,526.327832870656,6212,7979,9,12358.4444444444,12381,891.800066172173,11164,13823,9,10464.6666666667,10430,408.910204758399,9747,11016
130,750192.952,6297059.232,26.064,"6",9,58.8888888888889,64,29.0380763230488,15,105,9,20303.8888888889,18648,3279.68160529323,17189,25836,9,12890,14238,2350.51214277513,8596,15846,9,33500.5555555556,34308,3885.10429178223,27651,40288,9,27371.7777777778,27867,2174.54770662661,23456,30357
131,750186.977,6297058.846,26.204,"5",9,72,74,14.9443411809733,37,90,9,12838.3333333333,13071,1593.65547649979,10199,15044,9,9144.22222222222,9023,1301.67454353381,7835,12251,9,17794.4444444444,17510,2233.24781483586,14167,21558,9,14380,14136,1546.40457549475,11808,16526
132,750186.821,6297055.134,26.298,"0",9,38.5555555555556,36,15.1004864609729,18,65,9,16078.6666666667,16381,1523.56993056877,12599,18275,9,9180.44444444445,9097,1156.62738752817,7684,11970,9,27337,27789,1249.83758944913,25360,29009,9,26413.1111111111,26659,991.950429366804,24343,27607
133,750185.23,6297057.698,26.272,"0",9,43.4444444444444,42,24.6941788512152,10,79,9,24605.4444444444,25850,4459.04127989442,16276,29796,9,14255.1111111111,14997,1708.55894083903,10876,16105,9,40249.4444444444,38632,10024.6636420282,28016,58094,9,39492.4444444444,38827,6860.92455886735,30416,50592
134,750184.311,6297059.505,26.252,"0",8,17.75,14.5,13.6083614002568,3,51,8,12941.625,12836.5,1512.35808735068,10542,15300,8,7718.75,7539,877.154882275645,6661,9406,8,22131.125,21721.5,3215.08353069947,18432,27044,8,23184.375,22398.5,2247.96401981326,20997,27312
135,750183.083,6297061.044,26.266,"0",9,63.5555555555556,68,15.3703257473694,45,92,9,21111.1111111111,22096,4820.22289582464,11442,28464,9,13653.8888888889,14019,3497.09782675243,7644,18104,9,41212.8888888889,40376,6383.93634130828,29777,49754,9,36714.1111111111,35205,6271.48808222037,25291,44836
136,750179.032,6297061.635,26.334,"5",10,48.7,46.5,4.42831796509691,43,58,10,7696.4,7526,526.564374032273,6848,8653,10,6453.6,6396.5,372.520925586738,5977,7184,10,9405.2,9371,1060.14846130153,7891,11443,10,7856.2,7877.5,473.114954318715,7192,8644
137,750173.388,6297062.201,26.399,"11",9,79.4444444444444,80,8.7700387825205,60,95,9,9736.88888888889,9797,765.752127641611,8450,11381,9,7592.44444444444,7727,425.294436860737,6630,7945,9,8553.22222222222,8411,726.176559151924,7486,9972,9,6736.55555555556,6685,498.387870173224,6075,7542
138,750175.186,6297066.149,26.334,"4",12,54.4166666666667,53,25.8826142849254,14,100,12,19212.3333333333,19362.5,3323.46456611504,14231,24550,12,10086.8333333333,9804,1865.0206805526,7319,13006,12,28516.5833333333,29018,4847.71469282749,20517,37809,12,25202.1666666667,25349.5,2914.6860560883,20197,31011
139,750178.142,6297071.217,26.157,"6",12,65.9166666666667,65.5,4.83835945566493,59,75,12,10285.8333333333,9969,910.744917941108,8989,11937,12,7035.5,7014.5,407.749821173065,6436,7884,12,9652.41666666667,9589.5,668.058063635856,8697,10760,12,8656.08333333333,8674,402.312784272249,7712,9319
140,750183.381,6297072.288,26.078,"6",12,56.8333333333333,57.5,13.6981345039713,33,72,12,18129.1666666667,19084.5,2563.78866242043,13327,21781,12,10617.1666666667,10204.5,1206.62634601143,8375,12647,12,28108.5,28989,3452.33299137458,21217,33449,12,26874.9166666667,27413.5,2365.9914926,22731,30772
141,750187.479,6297073.996,25.98,"9",9,68.8888888888889,74,16.3193439713219,35,88,9,21147.3333333333,21883,1785.28690504729,17649,23600,9,12125.8888888889,12867,1538.96815680323,8918,13805,9,35530.8888888889,35833,2505.20509004949,31040,39866,9,29103.8888888889,29392,2397.970597746,25969,33756
142,750190.763,6297076.401,25.888,"8",11,52.0909090909091,53,9.04990753799623,37,68,11,10892.1818181818,10778,606.431112505679,9988,11968,11,6938.18181818182,6716,410.851846374604,6493,7623,11,12642.1818181818,12717,942.150713496598,11055,14170,11,10447.9090909091,10479,481.161748374882,9568,11369
143,750194.362,6297078.323,25.823,"6",9,41,41,4.89897948556636,32,48,9,11115.4444444444,11500,890.257280055242,9268,12088,9,6990.22222222222,6990,451.110426928874,6255,7756,9,14434.6666666667,14287,1232.73390838773,13030,16810,9,13862.2222222222,13791,946.756894500352,12355,15279
144,750198.726,6297079.245,25.766,"8",10,66.1,59,15.8331929818341,52,106,10,13411,13838.5,1000.3911235112,11587,14658,10,9350.1,9496,1219.68679996137,7629,11982,10,16749.3,16844,1744.73941034184,13502,19108,10,12489.8,12166,1582.70962592637,10279,15252
145,750202.543,6297080.638,25.658,"15",9,84.7777777777778,84,5.13761245408751,75,92,9,11102.8888888889,11035,617.820082484365,9947,12070,9,11762,11443,941.217414959064,10732,13809,9,9974,9638,956.743667052176,8825,11865,9,8235.88888888889,8113,659.006229011944,7259,9567
146,750205.794,6297081.472,25.586,"7",12,76.75,78,5.7463756693531,63,85,12,9987.91666666667,9799,671.043274602234,9333,11666,12,9667.75,9497,531.154893447602,8957,10675,12,9358.91666666667,9101.5,870.924935373626,8638,11314,12,7580.58333333333,7574,352.952890702932,6928,8429
147,750208.954,6297082.512,25.586,"9",12,97,97.5,1.47196014438797,93,98,12,10953.6666666667,10931.5,491.631185160403,10158,11746,12,11454,11429,505.297602078881,10729,12170,12,8745.08333333333,8707,413.468551471035,8106,9323,12,6282.5,6338,207.00623984154,5929,6660
148,750212.459,6297083.183,25.477,"11",12,105.416666666667,105,1.44096803881588,103,109,12,11775.6666666667,11755.5,258.347741533685,11438,12444,12,12888.4166666667,12848.5,473.336113548173,12297,14006,12,9304.25,9352.5,271.835159916201,8893,9681,12,6459.83333333333,6449.5,152.481055289574,6204,6741
149,750217.415,6297084.737,25.46,"9",9,22.3333333333333,20,8.02772971919486,12,39,9,11028.3333333333,10965,862.717412211747,9776,12731,9,7311.88888888889,7022,668.142440642453,6630,8818,9,15530.2222222222,15535,1423.22222655945,13384,18394,9,16200.7777777778,16289,1461.28784735914,14557,19696
150,750224.464,6297084.336,25.45,"4",9,54.8888888888889,58,18.0520509419256,30,78,9,17494.2222222222,17298,3614.89531976232,12776,25010,9,11669.1111111111,12029,1709.11734493727,9355,14539,9,25246,25288,7114.89500195814,17902,39887,9,24199.5555555556,23115,4557.93888875007,18666,32989
151,750232.021,6297086.667,25.346,"9",9,54.5555555555556,52,19.6927009101292,21,96,9,12047.6666666667,11554,1234.56191060275,10683,15048,9,8259.33333333333,8090,492.234812981682,7707,9331,9,16910,16270,1829.43014806979,15084,21644,9,16406.2222222222,16322,728.101912551896,15129,17570
152,750241.632,6297084.271,25.352,"8",9,47.7777777777778,43,14.0536889406129,29,73,9,14879.7777777778,14628,1555.36689332116,12713,16811,9,9314.77777777778,9093,607.947325528523,8515,10178,9,23450.7777777778,23129,4015.1090417676,18290,31030,9,20777.2222222222,20765,3531.35601206542,16348,27181
153,750249.248,6297082.487,25.375,"10",9,53.7777777777778,55,16.1574047543243,33,92,9,13612.8888888889,13344,1624.22278469457,11574,17286,9,8144.33333333333,8016,636.17991864636,7459,9766,9,21061,21293,3381.10793807132,16841,28265,9,19339.7777777778,19395,2523.92427152541,15821,24843
154,750253.619,6297083.229,25.334,"6",9,107,113,31.3687742827162,58,161,9,31063,32138,8339.3706130752,16421,45471,9,17791.8888888889,19613,3360.54484486087,11000,22033,9,46492.5555555556,51694,14009.5544866202,20593,64673,9,34290.7777777778,33742,10773.0095741139,18500,52438
155,750261.345,6297083.16,25.291,"10",9,20.7777777777778,21,10.3147981913557,8,38,9,13968.1111111111,13162,3317.17562073,9732,20078,9,8550.55555555555,8105,1321.63351039631,7303,11292,9,18663.4444444444,17508,4784.33230244795,13417,28836,9,17131.4444444444,15842,3316.32832817363,13602,23755
156,750270.688,6297088.939,25.188,"11",9,59.3333333333333,55,18.1536650722535,33,90,9,26289.8888888889,26016,3839.32605325595,20142,33211,9,12714.6666666667,12860,1477.95331455361,10823,14737,9,49846.3333333333,51483,9276.91585483978,32693,63389,9,43062.5555555556,44883,6015.42013146419,34029,52043
157,750272.411,6297089.065,25.062,"22",9,63.3333333333333,60,8.9566858950296,53,78,9,7866.66666666667,7339,889.878393689585,6981,9422,9,5864.55555555556,5885,249.149714523043,5493,6370,9,7751.77777777778,7289,1022.08281658123,6558,9296,9,6707.88888888889,6622,537.674507990857,5853,7515
158,750275.058,6297094.126,25.144,"24",8,80.25,84.5,31.3518340771318,30,116,8,21336.125,21776,2075.33650509381,18458,24451,8,10645.375,10643.5,975.950554267479,9392,12426,8,34141.5,34908.5,4151.28904679017,25236,38838,8,26574.25,26595,2374.98809207541,22140,29742
159,750274.868,6297098.188,25.124,"29",10,57.2,57.5,0.871779788708135,56,58,10,6959.2,6918.5,159.468993851469,6707,7245,10,6131,6129,129.513705838417,5911,6377,10,5840.3,5823,115.591565436238,5664,6000,10,5079.3,5086.5,104.722538166337,4818,5195
160,750278.152,6297099.71,25.084,"28",10,60.9,63,4.25323406362735,52,66,10,7957.8,7874,392.122888900916,7267,8486,10,6563.9,6668,295.106235108647,6121,6944,10,7083.5,6986.5,447.97706414503,6635,8043,10,6090.5,6018.5,370.718559017484,5572,6909
